Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,is_returned,days_to_return,return_probability
ORD00006225,PROD00006225,USER00006225,2023-06-15,2023-07-17,2,6.37,4,Defective,Returned,-19523.0,59,1,75,2,1,25.24,1,32.0,1.0
ORD00006226,PROD00006226,USER00006226,2023-05-03,2024-02-21,1,51.51,4,Defective,Returned,-19480.0,44,0,4,3,2,20.12,1,294.0,1.0
ORD00006227,PROD00006227,USER00006227,2024-01-11,2024-05-26,1,57.85,4,Changed mind,Returned,-19733.0,56,1,55,1,2,3.22,1,136.0,1.0
ORD00006231,PROD00006231,USER00006231,2023-09-14,2024-05-09,0,228.9,2,Not as described,Returned,-19614.0,37,0,41,2,0,28.0,1,238.0,1.0
ORD00006232,PROD00006232,USER00006232,2024-09-02,2023-04-24,2,76.24,2,Defective,Returned,-19969.0,23,0,68,2,2,24.08,1,-497.0,1.0
ORD00006236,PROD00006236,USER00006236,2023-03-09,2024-02-29,1,230.29,2,Defective,Returned,-19425.0,44,1,24,0,2,39.49,1,357.0,1.0
ORD00006242,PROD00006242,USER00006242,2024-05-21,2024-08-14,0,167.79,3,Changed mind,Returned,-19864.0,47,1,31,2,1,26.01,1,85.0,1.0
ORD00006243,PROD00006243,USER00006243,2023-03-26,2024-07-22,0,253.1,4,Defective,Returned,-19442.0,68,0,86,3,2,17.51,1,484.0,1.0
ORD00006247,PROD00006247,USER00006247,2024-04-22,2023-11-18,4,458.49,5,Wrong item,Returned,-19836.0,46,1,18,2,0,22.32,1,-156.0,1.0
ORD00006248,PROD00006248,USER00006248,2024-10-10,2024-10-17,4,118.45,2,Not as described,Returned,-20006.0,52,0,26,1,1,13.72,1,7.0,1.0
ORD00006249,PROD00006249,USER00006249,2024-09-28,2024-12-28,2,55.93,2,Changed mind,Returned,-19994.0,65,1,6,1,0,38.45,1,91.0,1.0
ORD00006251,PROD00006251,USER00006251,2023-10-14,2024-09-10,1,73.53,3,Wrong item,Returned,-19644.0,38,0,91,1,1,46.78,1,332.0,1.0
ORD00006254,PROD00006254,USER00006254,2023-11-29,2023-11-02,2,46.13,4,Wrong item,Returned,-19691.0,34,1,25,1,0,48.0,1,-27.0,1.0
ORD00006255,PROD00006255,USER00006255,2024-02-10,2024-12-14,2,396.7,3,Changed mind,Returned,-19763.0,68,0,3,1,2,13.21,1,308.0,1.0
ORD00006257,PROD00006257,USER00006257,2024-07-29,2023-01-08,3,380.32,3,Defective,Returned,-19934.0,61,0,84,0,0,46.28,1,-568.0,1.0
ORD00006258,PROD00006258,USER00006258,2023-06-24,2024-12-15,0,7.18,1,Wrong item,Returned,-19532.0,55,0,11,1,0,49.65,1,540.0,1.0
ORD00006260,PROD00006260,USER00006260,2023-09-13,2023-10-15,1,217.29,5,Not as described,Returned,-19613.0,30,0,43,1,1,49.0,1,32.0,1.0
ORD00006263,PROD00006263,USER00006263,2024-02-07,2023-06-21,1,242.73,4,Not as described,Returned,-19761.0,63,1,34,1,2,17.38,1,-231.0,1.0
ORD00006265,PROD00006265,USER00006265,2024-07-18,2023-09-14,3,215.03,3,Wrong item,Returned,-19923.0,54,1,95,1,0,43.42,1,-308.0,1.0
ORD00006267,PROD00006267,USER00006267,2023-02-19,2023-06-04,0,405.14,5,Not as described,Returned,-19407.0,64,0,74,0,2,39.14,1,105.0,1.0
ORD00006268,PROD00006268,USER00006268,2023-07-09,2023-04-27,0,13.55,3,Defective,Returned,-19548.0,58,1,62,2,1,31.65,1,-73.0,1.0
ORD00006269,PROD00006269,USER00006269,2024-01-28,2024-09-15,4,395.55,5,Wrong item,Returned,-19750.0,41,1,29,3,0,19.53,1,231.0,1.0
ORD00006271,PROD00006271,USER00006271,2024-01-27,2024-09-12,2,12.22,1,Not as described,Returned,-19749.0,40,0,3,2,2,11.18,1,229.0,1.0
ORD00006274,PROD00006274,USER00006274,2024-05-04,2024-04-18,2,30.75,2,Changed mind,Returned,-19848.0,53,1,20,1,1,39.42,1,-16.0,1.0
ORD00006275,PROD00006275,USER00006275,2024-01-18,2024-02-18,1,349.51,5,Not as described,Returned,-19740.0,35,0,67,3,2,15.42,1,31.0,1.0
ORD00006276,PROD00006276,USER00006276,2023-06-07,2024-09-24,1,140.86,2,Changed mind,Returned,-19515.0,39,0,1,0,1,18.11,1,475.0,1.0
ORD00006279,PROD00006279,USER00006279,2024-04-04,2023-02-08,1,407.28,2,Not as described,Returned,-19818.0,24,1,20,2,2,36.84,1,-421.0,1.0
ORD00006281,PROD00006281,USER00006281,2023-03-07,2024-03-25,1,72.88,3,Not as described,Returned,-19423.0,42,1,85,2,1,48.72,1,384.0,1.0
ORD00006282,PROD00006282,USER00006282,2023-09-27,2024-12-09,3,63.39,4,Changed mind,Returned,-19627.0,63,0,49,1,1,48.33,1,439.0,1.0
ORD00006285,PROD00006285,USER00006285,2023-07-26,2023-04-23,1,142.35,1,Wrong item,Returned,-19565.0,33,1,54,2,0,45.21,1,-94.0,1.0
ORD00006286,PROD00006286,USER00006286,2023-04-13,2024-05-30,1,184.04,3,Wrong item,Returned,-19460.0,47,0,14,1,0,20.03,1,413.0,1.0
ORD00006288,PROD00006288,USER00006288,2023-04-15,2024-09-14,2,363.75,2,Defective,Returned,-19462.0,26,0,55,1,0,40.87,1,518.0,1.0
ORD00006289,PROD00006289,USER00006289,2024-04-05,2024-12-19,2,330.95,1,Wrong item,Returned,-19818.0,61,1,53,1,0,24.55,1,258.0,1.0
ORD00006290,PROD00006290,USER00006290,2024-12-12,2024-11-15,0,235.94,4,Defective,Returned,-20070.0,38,0,21,1,1,7.17,1,-27.0,1.0
ORD00006291,PROD00006291,USER00006291,2023-03-25,2024-02-15,3,277.94,4,Not as described,Returned,-19441.0,48,0,26,1,2,11.37,1,327.0,1.0
ORD00006292,PROD00006292,USER00006292,2023-12-10,2024-02-14,0,109.11,4,Changed mind,Returned,-19701.0,27,0,68,0,2,49.27,1,66.0,1.0
ORD00006293,PROD00006293,USER00006293,2024-04-22,2023-04-12,2,67.32,5,Wrong item,Returned,-19836.0,68,0,37,1,1,1.78,1,-376.0,1.0
ORD00006294,PROD00006294,USER00006294,2024-05-12,2023-06-25,1,15.54,4,Defective,Returned,-19856.0,44,1,54,0,1,4.37,1,-322.0,1.0
ORD00006295,PROD00006295,USER00006295,2024-02-19,2024-03-23,3,25.75,4,Not as described,Returned,-19772.0,22,0,3,0,0,45.65,1,33.0,1.0
ORD00006297,PROD00006297,USER00006297,2023-09-27,2024-01-31,0,106.27,3,Wrong item,Returned,-19627.0,26,1,43,1,2,27.76,1,126.0,1.0
ORD00006298,PROD00006298,USER00006298,2024-11-15,2024-09-02,4,134.49,4,Defective,Returned,-20043.0,31,0,92,3,2,20.73,1,-74.0,1.0
ORD00006303,PROD00006303,USER00006303,2024-01-20,2023-04-20,1,295.77,1,Wrong item,Returned,-19743.0,18,0,66,1,2,38.35,1,-275.0,1.0
ORD00006305,PROD00006305,USER00006305,2024-11-01,2024-10-09,2,71.36,4,Defective,Returned,-20029.0,19,0,14,1,1,7.84,1,-23.0,1.0
ORD00006307,PROD00006307,USER00006307,2023-08-17,2023-08-12,3,8.14,1,Not as described,Returned,-19587.0,69,0,83,2,0,9.85,1,-5.0,1.0
ORD00006308,PROD00006308,USER00006308,2024-08-22,2023-11-26,0,389.13,2,Wrong item,Returned,-19958.0,23,0,44,1,2,25.53,1,-270.0,1.0
ORD00006312,PROD00006312,USER00006312,2024-04-12,2023-12-27,2,492.65,3,Changed mind,Returned,-19826.0,41,1,85,1,0,15.26,1,-107.0,1.0
ORD00006313,PROD00006313,USER00006313,2023-12-07,2024-11-04,0,75.75,1,Wrong item,Returned,-19698.0,59,0,86,2,1,19.59,1,333.0,1.0
ORD00006314,PROD00006314,USER00006314,2023-08-18,2023-02-21,4,50.66,4,Defective,Returned,-19588.0,32,0,35,0,2,0.97,1,-178.0,1.0
ORD00006315,PROD00006315,USER00006315,2023-04-26,2024-03-15,3,103.47,2,Wrong item,Returned,-19473.0,45,0,92,0,2,48.52,1,324.0,1.0
ORD00006317,PROD00006317,USER00006317,2023-02-27,2024-09-26,0,147.58,3,Not as described,Returned,-19415.0,38,0,78,3,0,19.4,1,577.0,1.0
ORD00006318,PROD00006318,USER00006318,2023-09-05,2024-10-03,3,107.38,3,Wrong item,Returned,-19605.0,58,0,78,1,2,9.41,1,394.0,1.0
ORD00006321,PROD00006321,USER00006321,2023-08-28,2023-08-09,4,6.2,3,Changed mind,Returned,-19598.0,60,0,48,3,2,31.93,1,-19.0,1.0
ORD00006323,PROD00006323,USER00006323,2023-01-17,2023-12-16,1,425.96,3,Changed mind,Returned,-19374.0,20,0,68,3,2,20.6,1,333.0,1.0
ORD00006327,PROD00006327,USER00006327,2023-04-01,2023-05-06,4,254.68,5,Not as described,Returned,-19448.0,30,0,23,3,0,10.19,1,35.0,1.0
ORD00006329,PROD00006329,USER00006329,2023-08-05,2024-06-28,4,277.54,2,Changed mind,Returned,-19574.0,69,1,15,0,0,12.68,1,328.0,1.0
ORD00006330,PROD00006330,USER00006330,2023-07-07,2023-09-01,4,494.29,3,Changed mind,Returned,-19545.0,54,0,56,3,1,5.1,1,56.0,1.0
ORD00006331,PROD00006331,USER00006331,2023-03-28,2023-02-11,0,120.06,4,Not as described,Returned,-19445.0,37,0,30,2,2,19.15,1,-45.0,1.0
ORD00006332,PROD00006332,USER00006332,2023-08-12,2024-12-27,0,300.66,5,Changed mind,Returned,-19581.0,55,0,71,1,2,20.7,1,503.0,1.0
ORD00006333,PROD00006333,USER00006333,2024-11-23,2024-11-18,0,97.39,2,Changed mind,Returned,-20051.0,30,1,60,1,1,29.03,1,-5.0,1.0
ORD00006339,PROD00006339,USER00006339,2024-11-17,2023-06-19,4,155.23,2,Wrong item,Returned,-20045.0,30,0,97,2,1,41.5,1,-517.0,1.0
ORD00006340,PROD00006340,USER00006340,2023-05-04,2024-12-20,2,223.62,5,Changed mind,Returned,-19481.0,58,1,73,3,0,3.48,1,596.0,1.0
ORD00006341,PROD00006341,USER00006341,2024-06-20,2023-03-20,4,201.06,4,Defective,Returned,-19895.0,48,0,3,2,2,35.5,1,-458.0,1.0
ORD00006342,PROD00006342,USER00006342,2024-08-03,2024-01-21,1,64.32,2,Not as described,Returned,-19939.0,56,1,11,1,0,1.22,1,-195.0,1.0
ORD00006344,PROD00006344,USER00006344,2023-03-26,2023-05-03,2,188.45,3,Wrong item,Returned,-19442.0,55,0,53,1,2,0.36,1,38.0,1.0
ORD00006345,PROD00006345,USER00006345,2023-08-06,2024-01-15,3,154.01,1,Defective,Returned,-19575.0,50,1,65,2,2,3.22,1,162.0,1.0
ORD00006347,PROD00006347,USER00006347,2024-10-13,2024-06-14,1,471.08,3,Not as described,Returned,-20010.0,55,1,25,2,2,44.88,1,-121.0,1.0
ORD00006350,PROD00006350,USER00006350,2023-03-22,2023-01-26,4,417.74,4,Changed mind,Returned,-19439.0,59,0,13,1,2,9.33,1,-55.0,1.0
ORD00006353,PROD00006353,USER00006353,2023-02-27,2024-04-10,2,30.54,3,Defective,Returned,-19415.0,66,0,79,2,1,32.92,1,408.0,1.0
ORD00006356,PROD00006356,USER00006356,2023-05-31,2024-04-13,0,396.98,1,Not as described,Returned,-19508.0,27,0,73,1,2,5.87,1,318.0,1.0
ORD00006357,PROD00006357,USER00006357,2024-06-10,2024-06-19,0,257.84,5,Defective,Returned,-19884.0,53,0,65,1,2,33.37,1,9.0,1.0
ORD00006358,PROD00006358,USER00006358,2023-06-25,2023-06-13,3,94.4,3,Changed mind,Returned,-19534.0,51,0,83,0,1,0.0,1,-12.0,1.0
ORD00006359,PROD00006359,USER00006359,2024-04-24,2024-05-13,4,404.75,5,Defective,Returned,-19837.0,30,1,11,1,2,2.93,1,19.0,1.0
ORD00006360,PROD00006360,USER00006360,2024-11-25,2023-05-07,3,248.95,5,Wrong item,Returned,-20053.0,54,1,23,3,0,29.27,1,-568.0,1.0
ORD00006363,PROD00006363,USER00006363,2023-12-16,2024-11-10,2,212.23,1,Not as described,Returned,-19707.0,31,0,92,2,1,22.47,1,330.0,1.0
ORD00006364,PROD00006364,USER00006364,2023-08-04,2023-06-17,1,41.76,3,Not as described,Returned,-19574.0,20,1,66,0,1,13.56,1,-48.0,1.0
ORD00006366,PROD00006366,USER00006366,2023-12-07,2023-01-12,4,203.0,1,Changed mind,Returned,-19699.0,46,1,85,0,0,19.86,1,-329.0,1.0
ORD00006367,PROD00006367,USER00006367,2023-10-06,2024-06-01,3,158.87,5,Defective,Returned,-19636.0,48,0,7,1,1,21.27,1,239.0,1.0
ORD00006369,PROD00006369,USER00006369,2024-04-26,2023-09-10,3,460.69,2,Wrong item,Returned,-19840.0,48,0,40,3,2,40.57,1,-229.0,1.0
ORD00006371,PROD00006371,USER00006371,2024-05-27,2023-12-23,0,73.09,3,Wrong item,Returned,-19871.0,58,0,83,3,1,32.79,1,-156.0,1.0
ORD00006372,PROD00006372,USER00006372,2023-09-13,2023-03-20,0,371.75,1,Defective,Returned,-19614.0,68,0,23,3,2,10.0,1,-177.0,1.0
ORD00006374,PROD00006374,USER00006374,2024-04-06,2023-01-24,4,335.99,4,Wrong item,Returned,-19820.0,49,0,25,2,1,28.14,1,-438.0,1.0
ORD00006375,PROD00006375,USER00006375,2024-07-13,2023-06-14,1,273.11,3,Defective,Returned,-19918.0,60,1,90,2,1,31.73,1,-395.0,1.0
ORD00006377,PROD00006377,USER00006377,2023-05-30,2024-06-22,4,433.0,2,Defective,Returned,-19507.0,35,0,44,1,2,17.3,1,389.0,1.0
ORD00006378,PROD00006378,USER00006378,2023-08-11,2023-02-28,1,147.05,1,Defective,Returned,-19581.0,67,1,92,2,2,47.49,1,-164.0,1.0
ORD00006381,PROD00006381,USER00006381,2024-03-29,2023-07-30,0,97.94,1,Defective,Returned,-19812.0,35,1,30,2,0,33.45,1,-243.0,1.0
ORD00006382,PROD00006382,USER00006382,2023-12-10,2024-06-21,4,28.09,1,Changed mind,Returned,-19701.0,41,0,13,0,2,40.36,1,194.0,1.0
ORD00006384,PROD00006384,USER00006384,2023-06-30,2023-04-26,4,27.5,2,Wrong item,Returned,-19539.0,68,0,12,2,2,42.91,1,-65.0,1.0
ORD00006386,PROD00006386,USER00006386,2023-08-08,2023-10-14,4,193.53,1,Wrong item,Returned,-19577.0,45,0,67,3,0,21.03,1,67.0,1.0
ORD00006388,PROD00006388,USER00006388,2024-05-29,2023-03-19,2,420.45,2,Defective,Returned,-19873.0,19,0,40,2,0,39.01,1,-437.0,1.0
ORD00006390,PROD00006390,USER00006390,2023-12-31,2023-10-19,0,57.59,5,Defective,Returned,-19723.0,29,0,17,3,2,23.43,1,-73.0,1.0
ORD00006392,PROD00006392,USER00006392,2024-09-19,2024-02-23,2,463.39,2,Wrong item,Returned,-19986.0,19,0,36,3,1,48.05,1,-209.0,1.0
ORD00006393,PROD00006393,USER00006393,2024-04-10,2023-06-25,1,188.43,1,Changed mind,Returned,-19824.0,42,0,58,2,1,17.88,1,-290.0,1.0
ORD00006398,PROD00006398,USER00006398,2024-04-25,2023-08-29,2,239.77,1,Changed mind,Returned,-19839.0,19,1,57,3,1,35.66,1,-240.0,1.0
ORD00006401,PROD00006401,USER00006401,2023-02-24,2023-07-26,0,21.83,5,Changed mind,Returned,-19412.0,46,0,57,1,2,46.56,1,152.0,1.0
ORD00006402,PROD00006402,USER00006402,2024-02-12,2023-06-29,1,226.83,5,Changed mind,Returned,-19766.0,23,1,8,0,0,43.96,1,-228.0,1.0
ORD00006404,PROD00006404,USER00006404,2024-05-23,2024-05-28,3,127.21,2,Defective,Returned,-19866.0,26,1,88,3,0,0.49,1,5.0,1.0
ORD00006406,PROD00006406,USER00006406,2023-03-01,2024-09-03,1,463.86,1,Not as described,Returned,-19417.0,50,1,62,1,2,12.08,1,552.0,1.0
ORD00006407,PROD00006407,USER00006407,2023-08-26,2024-07-29,1,359.85,3,Changed mind,Returned,-19595.0,20,0,29,3,0,36.95,1,338.0,1.0
ORD00006408,PROD00006408,USER00006408,2024-08-30,2023-03-09,0,369.26,4,Not as described,Returned,-19966.0,68,0,76,1,2,48.33,1,-540.0,1.0
ORD00006409,PROD00006409,USER00006409,2023-05-06,2024-03-11,2,117.62,4,Defective,Returned,-19483.0,47,1,54,1,0,45.71,1,310.0,1.0
ORD00006411,PROD00006411,USER00006411,2024-12-26,2024-10-12,2,176.83,2,Not as described,Returned,-20084.0,50,0,28,2,2,37.84,1,-75.0,1.0
ORD00006413,PROD00006413,USER00006413,2024-09-19,2023-08-17,2,36.38,3,Wrong item,Returned,-19986.0,45,0,64,1,0,30.4,1,-399.0,1.0
ORD00006414,PROD00006414,USER00006414,2023-11-13,2023-08-26,1,379.51,2,Changed mind,Returned,-19675.0,29,1,78,2,0,34.6,1,-79.0,1.0
ORD00006416,PROD00006416,USER00006416,2023-07-19,2023-04-01,4,299.88,1,Wrong item,Returned,-19558.0,61,1,9,0,1,19.53,1,-109.0,1.0
ORD00006420,PROD00006420,USER00006420,2024-03-30,2024-12-10,2,216.32,4,Not as described,Returned,-19812.0,53,1,36,2,0,22.13,1,255.0,1.0
ORD00006421,PROD00006421,USER00006421,2024-06-11,2023-07-20,3,314.69,3,Changed mind,Returned,-19886.0,39,1,77,0,2,36.16,1,-327.0,1.0
ORD00006422,PROD00006422,USER00006422,2024-10-04,2023-12-02,4,236.87,5,Wrong item,Returned,-20001.0,34,1,85,0,1,38.5,1,-307.0,1.0
ORD00006423,PROD00006423,USER00006423,2023-02-22,2023-10-10,4,78.86,5,Not as described,Returned,-19410.0,33,1,21,1,1,28.72,1,230.0,1.0
ORD00006424,PROD00006424,USER00006424,2024-08-23,2024-12-02,1,94.11,1,Defective,Returned,-19958.0,50,0,54,0,1,49.97,1,101.0,1.0
ORD00006426,PROD00006426,USER00006426,2023-02-18,2024-01-21,0,194.33,3,Changed mind,Returned,-19406.0,29,1,4,3,2,30.63,1,337.0,1.0
ORD00006427,PROD00006427,USER00006427,2023-08-07,2024-12-20,0,364.8,2,Wrong item,Returned,-19576.0,66,1,52,2,2,21.33,1,501.0,1.0
ORD00006428,PROD00006428,USER00006428,2024-02-18,2023-11-20,4,153.82,4,Defective,Returned,-19772.0,61,1,10,3,2,22.46,1,-90.0,1.0
ORD00006429,PROD00006429,USER00006429,2024-12-21,2023-11-16,1,410.83,5,Changed mind,Returned,-20079.0,28,1,25,2,0,19.96,1,-401.0,1.0
ORD00006430,PROD00006430,USER00006430,2024-06-13,2024-04-19,3,312.94,2,Not as described,Returned,-19888.0,48,1,65,2,0,16.53,1,-55.0,1.0
ORD00006436,PROD00006436,USER00006436,2024-08-19,2023-04-07,4,389.47,3,Changed mind,Returned,-19955.0,46,1,96,0,0,16.62,1,-500.0,1.0
ORD00006443,PROD00006443,USER00006443,2024-01-22,2023-04-11,2,307.35,2,Wrong item,Returned,-19745.0,57,0,54,2,2,26.85,1,-286.0,1.0
ORD00006444,PROD00006444,USER00006444,2024-03-25,2023-07-11,3,341.67,4,Defective,Returned,-19808.0,62,0,62,1,0,7.45,1,-258.0,1.0
ORD00006446,PROD00006446,USER00006446,2024-06-11,2023-08-16,2,172.71,3,Not as described,Returned,-19886.0,64,0,33,2,2,30.24,1,-300.0,1.0
ORD00006448,PROD00006448,USER00006448,2023-01-17,2023-11-01,4,325.27,1,Wrong item,Returned,-19374.0,50,0,29,2,0,20.97,1,288.0,1.0
ORD00006449,PROD00006449,USER00006449,2023-06-06,2023-04-21,4,159.76,5,Not as described,Returned,-19515.0,64,1,8,3,2,21.26,1,-46.0,1.0
ORD00006451,PROD00006451,USER00006451,2024-03-23,2024-09-18,1,406.08,4,Defective,Returned,-19805.0,59,0,28,0,0,37.91,1,179.0,1.0
ORD00006454,PROD00006454,USER00006454,2023-01-04,2024-02-08,4,117.75,1,Changed mind,Returned,-19361.0,57,0,65,0,1,22.68,1,400.0,1.0
ORD00006461,PROD00006461,USER00006461,2024-09-25,2023-02-05,4,373.51,3,Defective,Returned,-19992.0,70,0,23,1,2,30.12,1,-598.0,1.0
ORD00006463,PROD00006463,USER00006463,2023-06-23,2024-07-06,4,14.57,2,Defective,Returned,-19531.0,32,1,47,1,0,28.15,1,379.0,1.0
ORD00006465,PROD00006465,USER00006465,2023-12-30,2024-08-12,4,235.17,3,Defective,Returned,-19721.0,65,1,5,0,2,17.47,1,226.0,1.0
ORD00006467,PROD00006467,USER00006467,2023-04-17,2024-09-18,1,40.52,2,Changed mind,Returned,-19464.0,38,0,40,0,1,31.58,1,520.0,1.0
ORD00006468,PROD00006468,USER00006468,2024-03-04,2024-07-31,0,153.65,5,Not as described,Returned,-19786.0,39,1,50,0,0,14.31,1,149.0,1.0
ORD00006471,PROD00006471,USER00006471,2023-10-04,2023-03-04,2,427.95,2,Wrong item,Returned,-19635.0,36,1,1,0,0,28.29,1,-214.0,1.0
ORD00006473,PROD00006473,USER00006473,2023-04-21,2024-03-11,4,281.89,2,Wrong item,Returned,-19468.0,53,0,22,2,2,37.85,1,325.0,1.0
ORD00006474,PROD00006474,USER00006474,2024-06-27,2024-02-04,0,484.76,5,Changed mind,Returned,-19902.0,54,1,44,0,1,48.0,1,-144.0,1.0
ORD00006478,PROD00006478,USER00006478,2024-04-06,2024-12-20,0,266.74,2,Defective,Returned,-19819.0,25,0,98,2,1,21.94,1,258.0,1.0
ORD00006479,PROD00006479,USER00006479,2024-05-13,2024-10-24,4,163.02,1,Not as described,Returned,-19856.0,34,0,2,3,2,22.14,1,164.0,1.0
ORD00006480,PROD00006480,USER00006480,2024-09-20,2024-04-30,0,28.38,5,Defective,Returned,-19987.0,18,0,43,0,2,27.16,1,-143.0,1.0
ORD00006481,PROD00006481,USER00006481,2023-04-12,2024-09-24,1,113.92,4,Changed mind,Returned,-19459.0,19,1,16,0,1,33.3,1,531.0,1.0
ORD00006484,PROD00006484,USER00006484,2023-11-27,2024-10-03,3,246.18,1,Defective,Returned,-19688.0,31,1,80,2,0,4.54,1,311.0,1.0
ORD00006485,PROD00006485,USER00006485,2024-10-01,2024-06-29,0,186.22,4,Not as described,Returned,-19998.0,64,1,71,3,2,40.73,1,-94.0,1.0
ORD00006488,PROD00006488,USER00006488,2024-05-17,2023-01-25,0,211.2,1,Changed mind,Returned,-19861.0,62,0,34,2,2,13.07,1,-478.0,1.0
ORD00006489,PROD00006489,USER00006489,2024-04-19,2023-05-08,1,246.55,5,Wrong item,Returned,-19833.0,47,1,11,1,1,8.77,1,-347.0,1.0
ORD00006492,PROD00006492,USER00006492,2023-12-18,2023-05-04,4,338.72,3,Defective,Returned,-19710.0,56,0,83,2,2,4.19,1,-228.0,1.0
ORD00006494,PROD00006494,USER00006494,2024-04-19,2023-10-19,3,220.38,5,Wrong item,Returned,-19833.0,64,1,10,0,2,43.7,1,-183.0,1.0
ORD00006496,PROD00006496,USER00006496,2024-03-28,2024-10-17,2,169.86,5,Changed mind,Returned,-19810.0,19,1,89,1,0,44.97,1,203.0,1.0
ORD00006497,PROD00006497,USER00006497,2023-11-25,2024-08-17,3,383.06,5,Wrong item,Returned,-19686.0,42,1,71,0,1,28.51,1,266.0,1.0
ORD00006500,PROD00006500,USER00006500,2023-05-25,2024-05-03,1,251.13,5,Changed mind,Returned,-19502.0,20,1,67,0,1,23.98,1,344.0,1.0
ORD00006501,PROD00006501,USER00006501,2023-08-23,2024-09-26,3,422.14,3,Defective,Returned,-19592.0,33,0,83,1,1,9.11,1,400.0,1.0
ORD00006502,PROD00006502,USER00006502,2023-12-23,2024-03-29,1,114.38,3,Changed mind,Returned,-19714.0,37,0,55,0,1,39.82,1,97.0,1.0
ORD00006505,PROD00006505,USER00006505,2023-07-15,2023-05-24,1,299.9,4,Defective,Returned,-19554.0,67,0,56,2,0,30.55,1,-52.0,1.0
ORD00006506,PROD00006506,USER00006506,2024-09-08,2023-08-17,4,439.29,4,Changed mind,Returned,-19975.0,35,1,5,3,1,17.92,1,-388.0,1.0
ORD00006507,PROD00006507,USER00006507,2024-03-14,2024-06-15,2,381.64,3,Defective,Returned,-19796.0,22,0,13,1,0,12.5,1,93.0,1.0
ORD00006509,PROD00006509,USER00006509,2024-03-16,2023-01-23,4,350.04,4,Changed mind,Returned,-19799.0,40,0,85,2,2,21.36,1,-418.0,1.0
ORD00006511,PROD00006511,USER00006511,2023-10-10,2023-01-26,3,84.78,3,Wrong item,Returned,-19641.0,24,1,61,3,2,11.0,1,-257.0,1.0
ORD00006514,PROD00006514,USER00006514,2024-03-04,2023-09-20,0,101.43,4,Defective,Returned,-19787.0,36,0,19,3,2,22.21,1,-166.0,1.0
ORD00006517,PROD00006517,USER00006517,2024-06-01,2024-08-31,2,204.0,1,Defective,Returned,-19875.0,61,1,33,2,2,43.09,1,91.0,1.0
ORD00006518,PROD00006518,USER00006518,2023-02-17,2024-12-15,0,23.63,3,Changed mind,Returned,-19405.0,44,1,62,1,0,15.62,1,667.0,1.0
ORD00006519,PROD00006519,USER00006519,2024-09-06,2023-06-28,3,168.66,1,Not as described,Returned,-19973.0,28,1,91,2,2,43.97,1,-436.0,1.0
ORD00006522,PROD00006522,USER00006522,2024-07-27,2024-08-27,3,368.47,3,Wrong item,Returned,-19931.0,31,0,40,1,1,31.73,1,31.0,1.0
ORD00006528,PROD00006528,USER00006528,2024-08-28,2024-09-14,1,389.03,2,Changed mind,Returned,-19963.0,57,0,17,0,2,2.3,1,17.0,1.0
ORD00006529,PROD00006529,USER00006529,2023-02-03,2024-08-18,3,116.65,4,Defective,Returned,-19391.0,30,1,79,3,1,26.04,1,562.0,1.0
ORD00006530,PROD00006530,USER00006530,2024-07-03,2023-01-11,2,464.69,5,Wrong item,Returned,-19908.0,34,0,13,0,2,11.38,1,-539.0,1.0
ORD00006538,PROD00006538,USER00006538,2024-03-25,2023-11-07,3,99.16,3,Not as described,Returned,-19808.0,20,1,64,0,2,37.82,1,-139.0,1.0
ORD00006539,PROD00006539,USER00006539,2023-12-06,2023-01-28,2,304.65,5,Wrong item,Returned,-19698.0,51,1,96,3,1,37.24,1,-312.0,1.0
ORD00006540,PROD00006540,USER00006540,2023-07-24,2023-04-03,3,392.13,3,Changed mind,Returned,-19563.0,23,0,0,0,1,8.25,1,-112.0,1.0
ORD00006541,PROD00006541,USER00006541,2024-09-28,2023-07-06,4,210.39,4,Wrong item,Returned,-19995.0,67,1,46,3,0,11.36,1,-450.0,1.0
ORD00006542,PROD00006542,USER00006542,2024-03-14,2023-08-16,1,185.08,4,Changed mind,Returned,-19797.0,40,1,97,1,0,33.45,1,-211.0,1.0
ORD00006543,PROD00006543,USER00006543,2023-03-14,2024-10-13,0,413.93,1,Changed mind,Returned,-19430.0,49,1,44,0,0,48.9,1,579.0,1.0
ORD00006546,PROD00006546,USER00006546,2023-10-13,2023-09-16,3,284.91,4,Wrong item,Returned,-19644.0,65,0,65,0,1,26.49,1,-27.0,1.0
ORD00006547,PROD00006547,USER00006547,2024-03-12,2024-11-23,4,254.43,4,Wrong item,Returned,-19794.0,37,0,50,1,2,3.32,1,256.0,1.0
ORD00006548,PROD00006548,USER00006548,2023-07-04,2023-03-05,1,170.12,5,Not as described,Returned,-19543.0,19,1,6,2,2,40.77,1,-121.0,1.0
ORD00006553,PROD00006553,USER00006553,2023-06-24,2024-09-08,2,54.93,4,Defective,Returned,-19532.0,56,1,34,2,2,12.29,1,442.0,1.0
ORD00006554,PROD00006554,USER00006554,2023-01-14,2023-09-05,4,327.68,2,Defective,Returned,-19371.0,29,0,73,0,0,7.5,1,234.0,1.0
