Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,is_returned,days_to_return,return_probability
ORD00005728,PROD00005728,USER00005728,2023-08-09,2023-02-23,0,58.11,4,Not as described,Returned,-19579.0,23,0,72,3,1,47.32,1,-167.0,1.0
ORD00005729,PROD00005729,USER00005729,2023-03-08,2023-01-04,0,267.98,5,Not as described,Returned,-19425.0,18,1,55,3,2,3.81,1,-63.0,1.0
ORD00005730,PROD00005730,USER00005730,2023-08-04,,1,79.4,2,Not Returned,Not Returned,0.0,30,0,59,2,2,5.37,0,0.0,3.3563782786005784e-07
ORD00005731,PROD00005731,USER00005731,2024-04-18,2024-02-08,2,223.47,4,Defective,Returned,-19832.0,70,0,17,2,2,5.89,1,-70.0,1.0
ORD00005732,PROD00005732,USER00005732,2024-01-17,,2,70.92,4,Not Returned,Not Returned,0.0,53,0,19,1,2,39.36,0,0.0,3.92528028288179e-08
ORD00005733,PROD00005733,USER00005733,2023-11-13,2023-04-04,1,171.57,2,Not as described,Returned,-19675.0,26,1,75,1,2,37.34,1,-223.0,1.0
ORD00005734,PROD00005734,USER00005734,2023-09-01,,3,273.84,1,Not Returned,Not Returned,0.0,33,0,25,2,1,34.94,0,0.0,1.462419508140016e-13
ORD00005735,PROD00005735,USER00005735,2023-07-11,2024-07-30,4,350.5,2,Defective,Returned,-19549.0,22,1,41,3,2,13.46,1,385.0,1.0
ORD00005736,PROD00005736,USER00005736,2024-11-07,,3,89.31,3,Not Returned,Not Returned,0.0,46,0,14,1,0,26.22,0,0.0,9.797297195940591e-08
ORD00005737,PROD00005737,USER00005737,2023-05-28,2023-09-02,1,50.8,5,Wrong item,Returned,-19505.0,69,0,47,2,1,31.06,1,97.0,1.0
ORD00005738,PROD00005738,USER00005738,2024-08-07,2024-11-01,1,280.32,1,Changed mind,Returned,-19942.0,68,0,11,0,0,4.93,1,86.0,1.0
ORD00005739,PROD00005739,USER00005739,2023-05-26,2024-10-28,3,68.24,5,Defective,Returned,-19503.0,37,1,14,0,2,10.47,1,521.0,1.0
ORD00005740,PROD00005740,USER00005740,2024-09-03,2023-12-27,3,144.63,1,Wrong item,Returned,-19970.0,66,1,93,0,0,38.81,1,-251.0,1.0
ORD00005741,PROD00005741,USER00005741,2024-04-06,2023-01-07,4,463.31,4,Changed mind,Returned,-19820.0,55,1,41,2,0,25.88,1,-455.0,1.0
ORD00005742,PROD00005742,USER00005742,2024-12-30,2023-07-24,1,267.6,2,Changed mind,Returned,-20088.0,57,0,84,3,0,48.93,1,-525.0,1.0
ORD00005743,PROD00005743,USER00005743,2023-12-06,2024-03-10,3,170.89,3,Defective,Returned,-19697.0,23,1,32,3,1,46.18,1,95.0,1.0
ORD00005744,PROD00005744,USER00005744,2023-02-11,,0,117.27,4,Not Returned,Not Returned,0.0,31,0,30,0,2,7.49,0,0.0,1.1979043904182156e-07
ORD00005745,PROD00005745,USER00005745,2024-10-12,2023-11-29,2,274.17,5,Not as described,Returned,-20009.0,61,1,76,2,1,19.32,1,-318.0,1.0
ORD00005746,PROD00005746,USER00005746,2023-01-26,,3,455.33,5,Not Returned,Not Returned,0.0,50,0,31,1,0,25.24,0,0.0,2.0181747166038e-20
ORD00005747,PROD00005747,USER00005747,2024-02-12,2023-03-15,0,240.4,1,Not as described,Returned,-19766.0,34,0,75,1,2,4.23,1,-334.0,1.0
ORD00005748,PROD00005748,USER00005748,2023-09-04,,4,73.74,4,Not Returned,Not Returned,0.0,64,0,54,3,0,43.46,0,0.0,3.873952896601655e-10
ORD00005749,PROD00005749,USER00005749,2024-01-10,,0,255.59,4,Not Returned,Not Returned,0.0,66,1,18,1,0,21.53,0,0.0,2.393656199398262e-14
ORD00005750,PROD00005750,USER00005750,2024-08-30,2023-03-04,1,115.47,4,Changed mind,Returned,-19966.0,70,1,91,0,1,20.85,1,-545.0,1.0
ORD00005751,PROD00005751,USER00005751,2024-09-21,2023-12-29,1,284.28,2,Defective,Returned,-19988.0,49,1,35,0,2,39.3,1,-267.0,1.0
ORD00005752,PROD00005752,USER00005752,2023-04-17,2023-08-20,2,273.1,1,Not as described,Returned,-19464.0,31,0,17,2,2,22.25,1,125.0,1.0
ORD00005753,PROD00005753,USER00005753,2024-04-15,,0,481.73,4,Not Returned,Not Returned,0.0,18,1,4,0,1,18.28,0,0.0,3.0621444322899094e-18
ORD00005754,PROD00005754,USER00005754,2024-08-05,,1,308.85,4,Not Returned,Not Returned,0.0,44,1,82,0,2,0.26,0,0.0,4.2029531672283504e-16
ORD00005755,PROD00005755,USER00005755,2024-11-25,2023-06-09,1,138.1,1,Defective,Returned,-20053.0,56,0,89,1,0,29.06,1,-535.0,1.0
ORD00005756,PROD00005756,USER00005756,2024-01-11,,0,334.38,5,Not Returned,Not Returned,0.0,45,0,55,1,2,20.23,0,0.0,9.116406518052702e-17
ORD00005757,PROD00005757,USER00005757,2023-03-05,2023-02-21,0,351.74,2,Changed mind,Returned,-19422.0,35,0,96,0,0,18.84,1,-12.0,1.0
ORD00005758,PROD00005758,USER00005758,2024-05-22,2023-10-03,3,58.32,1,Defective,Returned,-19866.0,46,0,47,2,0,19.24,1,-232.0,1.0
ORD00005759,PROD00005759,USER00005759,2023-08-02,,1,252.42,1,Not Returned,Not Returned,0.0,50,1,87,3,2,49.64,0,0.0,2.639131657324155e-16
ORD00005760,PROD00005760,USER00005760,2024-02-18,,2,364.11,2,Not Returned,Not Returned,0.0,20,1,60,1,0,5.86,0,0.0,6.562841883213117e-16
ORD00005761,PROD00005761,USER00005761,2024-08-10,,2,249.56,1,Not Returned,Not Returned,0.0,70,1,82,0,1,19.22,0,0.0,2.5059991225418033e-16
ORD00005762,PROD00005762,USER00005762,2023-10-12,,0,272.44,4,Not Returned,Not Returned,0.0,52,1,60,2,2,8.17,0,0.0,5.846364837065603e-15
ORD00005763,PROD00005763,USER00005763,2023-05-27,2024-04-30,2,307.17,1,Wrong item,Returned,-19504.0,61,0,4,0,1,19.28,1,339.0,1.0
ORD00005764,PROD00005764,USER00005764,2023-11-02,2024-06-21,0,73.97,3,Not as described,Returned,-19663.0,22,1,48,1,1,12.11,1,232.0,1.0
ORD00005765,PROD00005765,USER00005765,2023-12-13,,1,121.02,4,Not Returned,Not Returned,0.0,46,1,24,0,1,26.6,0,0.0,4.320729136313096e-09
ORD00005766,PROD00005766,USER00005766,2024-02-21,,2,171.17,3,Not Returned,Not Returned,0.0,38,0,76,0,1,31.25,0,0.0,5.1500028595511755e-12
ORD00005767,PROD00005767,USER00005767,2024-04-07,,1,241.59,3,Not Returned,Not Returned,0.0,38,0,39,0,0,9.88,0,0.0,1.7767860294608967e-12
ORD00005768,PROD00005768,USER00005768,2023-08-17,,3,240.0,5,Not Returned,Not Returned,0.0,54,1,78,0,0,11.06,0,0.0,1.0868036242654664e-14
ORD00005769,PROD00005769,USER00005769,2024-11-07,2024-07-07,0,15.39,3,Changed mind,Returned,-20035.0,33,0,28,1,1,9.52,1,-123.0,1.0
ORD00005770,PROD00005770,USER00005770,2024-06-23,,4,131.96,5,Not Returned,Not Returned,0.0,30,0,89,2,0,24.61,0,0.0,1.7564455844365298e-10
ORD00005771,PROD00005771,USER00005771,2023-10-02,,0,221.14,2,Not Returned,Not Returned,0.0,24,1,93,3,0,38.18,0,0.0,1.5674560294519447e-13
ORD00005772,PROD00005772,USER00005772,2023-04-15,,2,468.99,1,Not Returned,Not Returned,0.0,32,0,93,2,2,19.88,0,0.0,1.5675647415766955e-21
ORD00005773,PROD00005773,USER00005773,2024-09-12,2023-01-21,2,431.47,2,Not as described,Returned,-19979.0,64,0,75,3,1,15.65,1,-600.0,1.0
ORD00005774,PROD00005774,USER00005774,2023-04-16,2023-10-02,2,303.96,5,Not as described,Returned,-19463.0,46,0,34,3,2,49.29,1,169.0,1.0
ORD00005775,PROD00005775,USER00005775,2023-08-28,,0,231.84,4,Not Returned,Not Returned,0.0,38,1,19,3,1,5.84,0,0.0,2.020808060782106e-11
ORD00005776,PROD00005776,USER00005776,2024-05-14,2023-04-06,0,179.68,3,Not as described,Returned,-19858.0,26,0,69,1,0,34.43,1,-404.0,1.0
ORD00005777,PROD00005777,USER00005777,2023-06-09,2023-09-16,2,122.38,3,Defective,Returned,-19517.0,46,0,94,2,1,12.53,1,99.0,1.0
ORD00005778,PROD00005778,USER00005778,2024-12-21,,2,377.99,2,Not Returned,Not Returned,0.0,40,1,56,0,0,35.8,0,0.0,2.2346402512521877e-18
ORD00005779,PROD00005779,USER00005779,2023-11-29,,4,358.21,5,Not Returned,Not Returned,0.0,40,1,22,0,2,17.7,0,0.0,3.887300072734322e-16
ORD00005780,PROD00005780,USER00005780,2024-12-04,2023-06-11,3,290.05,1,Defective,Returned,-20062.0,32,1,69,3,1,33.74,1,-542.0,1.0
ORD00005781,PROD00005781,USER00005781,2024-08-23,2023-05-20,1,191.88,5,Changed mind,Returned,-19959.0,47,0,95,1,1,8.44,1,-461.0,1.0
ORD00005782,PROD00005782,USER00005782,2024-12-09,2024-05-28,0,86.77,5,Defective,Returned,-20067.0,51,1,1,0,1,8.78,1,-195.0,1.0
ORD00005783,PROD00005783,USER00005783,2024-02-28,,2,142.98,2,Not Returned,Not Returned,0.0,53,1,21,2,1,31.03,0,0.0,2.8246647219810793e-10
ORD00005784,PROD00005784,USER00005784,2024-09-24,,1,440.16,1,Not Returned,Not Returned,0.0,58,0,79,0,0,8.34,0,0.0,2.2949525400471074e-21
ORD00005785,PROD00005785,USER00005785,2023-12-16,,4,439.87,2,Not Returned,Not Returned,0.0,57,1,60,2,0,38.23,0,0.0,1.193724347128505e-21
ORD00005786,PROD00005786,USER00005786,2024-06-27,,3,395.67,4,Not Returned,Not Returned,0.0,30,0,15,0,0,0.71,0,0.0,5.512087463321181e-16
ORD00005787,PROD00005787,USER00005787,2023-03-30,2023-05-04,1,284.69,3,Defective,Returned,-19446.0,30,1,63,0,0,24.31,1,35.0,1.0
ORD00005788,PROD00005788,USER00005788,2024-06-21,2024-04-26,2,284.15,3,Changed mind,Returned,-19896.0,33,0,81,3,1,19.69,1,-56.0,1.0
ORD00005789,PROD00005789,USER00005789,2023-09-19,2023-09-17,1,292.65,1,Not as described,Returned,-19620.0,59,1,67,3,1,16.12,1,-2.0,1.0
ORD00005790,PROD00005790,USER00005790,2024-04-09,,4,326.19,4,Not Returned,Not Returned,0.0,50,0,83,2,0,38.46,0,0.0,2.9107744553421967e-18
ORD00005791,PROD00005791,USER00005791,2024-09-02,,4,334.04,4,Not Returned,Not Returned,0.0,70,0,54,0,1,25.44,0,0.0,2.0328782404066036e-18
ORD00005792,PROD00005792,USER00005792,2024-06-19,,1,398.02,4,Not Returned,Not Returned,0.0,44,1,7,2,0,8.47,0,0.0,6.65783407443261e-17
ORD00005793,PROD00005793,USER00005793,2023-03-31,2024-06-17,4,253.49,3,Not as described,Returned,-19447.0,44,0,19,3,1,43.63,1,444.0,1.0
ORD00005794,PROD00005794,USER00005794,2023-04-08,,0,452.68,4,Not Returned,Not Returned,0.0,61,1,96,3,0,44.8,0,0.0,1.205793797007577e-23
ORD00005795,PROD00005795,USER00005795,2023-01-27,,0,297.11,2,Not Returned,Not Returned,0.0,45,1,71,3,2,45.09,0,0.0,8.194837157817688e-17
ORD00005796,PROD00005796,USER00005796,2023-07-19,2023-07-06,1,283.19,5,Defective,Returned,-19558.0,24,1,28,2,1,42.38,1,-13.0,1.0
ORD00005797,PROD00005797,USER00005797,2024-04-06,,0,402.12,4,Not Returned,Not Returned,0.0,26,0,82,1,1,32.26,0,0.0,5.012730336256597e-19
ORD00005798,PROD00005798,USER00005798,2024-08-14,,2,191.86,2,Not Returned,Not Returned,0.0,49,0,67,3,2,33.74,0,0.0,3.6778489758485473e-13
ORD00005799,PROD00005799,USER00005799,2023-06-01,,2,198.49,5,Not Returned,Not Returned,0.0,67,0,47,0,0,28.84,0,0.0,1.065847201183546e-13
ORD00005800,PROD00005800,USER00005800,2024-08-30,,2,101.3,4,Not Returned,Not Returned,0.0,54,1,67,3,2,27.68,0,0.0,2.41827452966067e-10
ORD00005801,PROD00005801,USER00005801,2024-11-30,2024-06-28,0,432.09,4,Wrong item,Returned,-20058.0,35,1,59,0,2,16.01,1,-155.0,1.0
ORD00005802,PROD00005802,USER00005802,2023-03-06,,2,469.48,3,Not Returned,Not Returned,0.0,27,0,53,0,0,49.88,0,0.0,6.555688615137644e-21
ORD00005803,PROD00005803,USER00005803,2023-09-17,2023-11-28,3,366.69,1,Not as described,Returned,-19617.0,31,1,21,0,1,46.32,1,72.0,1.0
ORD00005804,PROD00005804,USER00005804,2024-11-30,,2,263.92,5,Not Returned,Not Returned,0.0,22,1,23,3,1,36.21,0,0.0,1.4369507271445579e-12
ORD00005805,PROD00005805,USER00005805,2024-02-13,,2,74.58,1,Not Returned,Not Returned,0.0,55,0,53,1,1,21.11,0,0.0,7.36251175281653e-09
ORD00005806,PROD00005806,USER00005806,2023-05-12,2023-02-05,1,119.1,5,Changed mind,Returned,-19490.0,58,1,9,3,2,20.57,1,-96.0,1.0
ORD00005807,PROD00005807,USER00005807,2024-04-16,,3,132.65,3,Not Returned,Not Returned,0.0,66,1,74,0,2,0.27,0,0.0,1.856727287277328e-11
ORD00005808,PROD00005808,USER00005808,2023-02-19,,0,154.33,1,Not Returned,Not Returned,0.0,29,1,73,3,2,36.88,0,0.0,5.480543347916677e-11
ORD00005809,PROD00005809,USER00005809,2023-08-07,,3,76.3,5,Not Returned,Not Returned,0.0,48,0,78,3,1,17.53,0,0.0,3.3324854958862647e-09
ORD00005810,PROD00005810,USER00005810,2023-03-07,,1,268.29,5,Not Returned,Not Returned,0.0,27,0,12,2,1,20.51,0,0.0,3.5530853865256712e-12
ORD00005811,PROD00005811,USER00005811,2024-09-30,,1,270.36,5,Not Returned,Not Returned,0.0,67,1,19,2,1,18.23,0,0.0,7.760849783547345e-15
ORD00005812,PROD00005812,USER00005812,2023-11-01,,3,442.12,4,Not Returned,Not Returned,0.0,43,1,54,3,1,18.13,0,0.0,4.505928854632336e-20
ORD00005813,PROD00005813,USER00005813,2023-10-24,2024-06-01,2,136.11,4,Changed mind,Returned,-19654.0,53,1,65,3,1,23.33,1,221.0,1.0
ORD00005814,PROD00005814,USER00005814,2024-07-16,,4,480.39,4,Not Returned,Not Returned,0.0,25,1,70,2,0,20.64,0,0.0,8.429544057374748e-21
ORD00005815,PROD00005815,USER00005815,2024-03-26,,0,232.55,3,Not Returned,Not Returned,0.0,36,0,5,2,2,16.67,0,0.0,3.3139116118300006e-11
ORD00005816,PROD00005816,USER00005816,2024-02-13,,2,330.8,5,Not Returned,Not Returned,0.0,63,1,69,2,1,42.52,0,0.0,6.852040008171221e-19
ORD00005817,PROD00005817,USER00005817,2023-02-11,2023-05-01,1,54.8,2,Changed mind,Returned,-19399.0,23,0,25,0,1,21.07,1,79.0,1.0
ORD00005818,PROD00005818,USER00005818,2024-02-27,,2,110.32,4,Not Returned,Not Returned,0.0,25,0,25,3,1,34.17,0,0.0,9.672175291028861e-08
ORD00005819,PROD00005819,USER00005819,2023-10-04,,3,120.63,2,Not Returned,Not Returned,0.0,53,1,4,1,1,10.87,0,0.0,2.1670839495855788e-08
ORD00005820,PROD00005820,USER00005820,2024-12-13,,2,367.61,4,Not Returned,Not Returned,0.0,47,0,66,2,2,32.94,0,0.0,1.0216734486940973e-18
ORD00005821,PROD00005821,USER00005821,2024-06-18,2024-07-15,0,436.42,1,Changed mind,Returned,-19892.0,34,0,37,2,0,49.39,1,27.0,1.0
ORD00005822,PROD00005822,USER00005822,2023-04-09,,3,234.34,5,Not Returned,Not Returned,0.0,23,1,44,0,2,1.5,0,0.0,2.9863210193749254e-11
ORD00005823,PROD00005823,USER00005823,2024-03-17,2024-10-30,0,148.18,1,Wrong item,Returned,-19799.0,46,0,95,3,2,35.12,1,227.0,1.0
ORD00005824,PROD00005824,USER00005824,2023-04-07,,1,432.33,3,Not Returned,Not Returned,0.0,29,1,18,3,1,19.64,0,0.0,8.528350618221757e-18
ORD00005825,PROD00005825,USER00005825,2024-03-15,2024-07-04,1,492.9,5,Changed mind,Returned,-19797.0,56,1,18,3,1,9.09,1,111.0,1.0
ORD00005826,PROD00005826,USER00005826,2024-01-15,,4,21.81,1,Not Returned,Not Returned,0.0,30,0,65,2,2,35.38,0,0.0,1.8984993353734248e-06
ORD00005827,PROD00005827,USER00005827,2023-03-30,2023-10-22,2,374.23,5,Changed mind,Returned,-19446.0,25,0,0,1,1,49.64,1,206.0,1.0
ORD00005828,PROD00005828,USER00005828,2023-03-13,,1,244.5,1,Not Returned,Not Returned,0.0,66,1,25,0,0,8.27,0,0.0,8.872007362983651e-14
ORD00005829,PROD00005829,USER00005829,2023-11-28,2023-09-17,0,105.45,5,Wrong item,Returned,-19690.0,52,0,66,3,0,44.63,1,-72.0,1.0
ORD00005830,PROD00005830,USER00005830,2023-11-07,,0,334.43,4,Not Returned,Not Returned,0.0,43,0,91,2,2,18.95,0,0.0,9.746117746692848e-18
ORD00005831,PROD00005831,USER00005831,2023-08-28,,2,99.44,4,Not Returned,Not Returned,0.0,38,0,4,0,0,5.68,0,0.0,1.2613699862074982e-06
ORD00005832,PROD00005832,USER00005832,2024-09-28,,4,461.24,5,Not Returned,Not Returned,0.0,31,1,42,2,2,36.3,0,0.0,3.7232549427784416e-20
ORD00005833,PROD00005833,USER00005833,2023-07-30,,3,273.09,1,Not Returned,Not Returned,0.0,20,1,92,3,1,20.29,0,0.0,2.0935093077127862e-14
ORD00005834,PROD00005834,USER00005834,2023-12-18,,0,56.87,4,Not Returned,Not Returned,0.0,69,1,9,1,2,28.98,0,0.0,5.234310615123803e-08
ORD00005835,PROD00005835,USER00005835,2023-03-03,,3,494.91,4,Not Returned,Not Returned,0.0,27,0,24,0,0,4.45,0,0.0,1.961956650515471e-19
ORD00005836,PROD00005836,USER00005836,2023-08-24,2024-01-26,2,450.68,1,Changed mind,Returned,-19593.0,67,1,54,2,1,42.99,1,155.0,1.0
ORD00005837,PROD00005837,USER00005837,2024-01-31,,2,221.66,1,Not Returned,Not Returned,0.0,67,0,84,0,1,31.06,0,0.0,1.1572017421192192e-15
ORD00005838,PROD00005838,USER00005838,2024-06-05,2023-01-03,3,131.64,1,Wrong item,Returned,-19880.0,62,0,27,3,1,43.97,1,-519.0,1.0
ORD00005839,PROD00005839,USER00005839,2023-11-06,,1,63.9,4,Not Returned,Not Returned,0.0,70,0,85,1,0,1.3,0,0.0,7.766150273082029e-10
ORD00005840,PROD00005840,USER00005840,2023-04-05,2024-03-01,3,493.98,2,Defective,Returned,-19452.0,52,0,59,0,1,32.91,1,331.0,1.0
ORD00005841,PROD00005841,USER00005841,2024-12-12,2023-10-24,0,385.59,3,Changed mind,Returned,-20070.0,20,0,25,2,2,18.62,1,-415.0,1.0
ORD00005842,PROD00005842,USER00005842,2024-02-10,,0,476.21,4,Not Returned,Not Returned,0.0,19,0,26,0,0,16.28,0,0.0,9.477217542252139e-19
ORD00005843,PROD00005843,USER00005843,2024-03-21,,0,55.19,4,Not Returned,Not Returned,0.0,55,1,32,2,0,5.12,0,0.0,4.374833257653598e-07
ORD00005844,PROD00005844,USER00005844,2023-03-07,,0,297.3,4,Not Returned,Not Returned,0.0,36,0,26,1,2,23.44,0,0.0,3.4512815770409235e-14
ORD00005845,PROD00005845,USER00005845,2023-01-18,2024-12-11,2,216.88,4,Changed mind,Returned,-19375.0,26,1,43,2,1,7.53,1,693.0,1.0
ORD00005846,PROD00005846,USER00005846,2024-10-03,,2,339.02,1,Not Returned,Not Returned,0.0,37,1,83,3,2,6.57,0,0.0,6.998228400163715e-17
ORD00005847,PROD00005847,USER00005847,2024-04-30,2024-04-05,3,302.97,5,Defective,Returned,-19844.0,57,0,99,2,0,21.54,1,-25.0,1.0
ORD00005848,PROD00005848,USER00005848,2024-02-21,2024-07-21,1,178.14,3,Wrong item,Returned,-19774.0,36,1,31,2,0,37.67,1,151.0,1.0
ORD00005849,PROD00005849,USER00005849,2023-06-08,2024-04-13,1,47.18,3,Not as described,Returned,-19516.0,35,1,97,1,0,23.54,1,310.0,1.0
ORD00005850,PROD00005850,USER00005850,2024-12-08,,0,163.31,4,Not Returned,Not Returned,0.0,47,1,92,2,1,23.2,0,0.0,1.4371798460297308e-12
ORD00005851,PROD00005851,USER00005851,2024-01-28,2023-09-08,4,323.54,3,Defective,Returned,-19751.0,46,1,26,3,2,29.29,1,-142.0,1.0
ORD00005852,PROD00005852,USER00005852,2023-05-14,2023-08-31,2,430.42,5,Not as described,Returned,-19491.0,22,1,67,1,0,26.48,1,109.0,1.0
ORD00005853,PROD00005853,USER00005853,2024-06-01,2023-07-28,0,473.59,4,Wrong item,Returned,-19876.0,63,1,2,2,1,31.74,1,-309.0,1.0
ORD00005854,PROD00005854,USER00005854,2023-05-25,2024-10-07,0,411.98,1,Not as described,Returned,-19502.0,52,0,98,3,0,38.5,1,501.0,1.0
ORD00005855,PROD00005855,USER00005855,2023-12-09,,1,424.57,4,Not Returned,Not Returned,0.0,48,0,35,2,0,14.86,0,0.0,4.3257641145455915e-19
ORD00005856,PROD00005856,USER00005856,2024-01-02,2024-02-17,1,215.12,3,Changed mind,Returned,-19724.0,25,0,99,1,1,17.07,1,46.0,1.0
ORD00005857,PROD00005857,USER00005857,2024-11-20,,2,318.33,4,Not Returned,Not Returned,0.0,51,0,65,3,2,42.61,0,0.0,1.2574755162261115e-17
ORD00005858,PROD00005858,USER00005858,2024-08-04,,0,153.93,4,Not Returned,Not Returned,0.0,48,0,76,1,0,23.87,0,0.0,7.798662098998943e-12
ORD00005859,PROD00005859,USER00005859,2023-10-01,2024-12-28,2,427.72,2,Wrong item,Returned,-19631.0,67,0,22,0,0,1.77,1,454.0,1.0
ORD00005860,PROD00005860,USER00005860,2024-06-30,,2,261.65,4,Not Returned,Not Returned,0.0,46,1,78,3,0,15.15,0,0.0,4.929772002928838e-15
ORD00005861,PROD00005861,USER00005861,2023-02-26,2023-01-17,2,496.19,2,Wrong item,Returned,-19415.0,66,1,57,1,1,47.4,1,-40.0,1.0
ORD00005862,PROD00005862,USER00005862,2023-06-25,2023-05-12,3,63.62,1,Defective,Returned,-19534.0,48,0,7,2,2,27.97,1,-44.0,1.0
ORD00005863,PROD00005863,USER00005863,2024-08-28,,1,345.93,5,Not Returned,Not Returned,0.0,54,0,44,3,2,33.89,0,0.0,8.83200928995724e-18
ORD00005864,PROD00005864,USER00005864,2023-03-08,,2,383.97,1,Not Returned,Not Returned,0.0,39,0,76,1,1,41.48,0,0.0,2.5812658112617307e-19
ORD00005865,PROD00005865,USER00005865,2023-05-20,2024-10-17,1,390.51,5,Defective,Returned,-19497.0,58,1,80,0,2,42.04,1,516.0,1.0
ORD00005866,PROD00005866,USER00005866,2023-08-19,2023-01-20,0,306.98,2,Defective,Returned,-19589.0,55,1,8,0,0,15.16,1,-211.0,1.0
ORD00005867,PROD00005867,USER00005867,2023-08-23,2023-02-10,4,344.18,5,Defective,Returned,-19593.0,18,0,86,0,1,40.06,1,-194.0,1.0
ORD00005868,PROD00005868,USER00005868,2023-06-14,,2,166.6,3,Not Returned,Not Returned,0.0,70,1,30,3,2,16.76,0,0.0,6.140851419936522e-12
ORD00005869,PROD00005869,USER00005869,2024-10-12,2024-05-11,4,155.25,5,Changed mind,Returned,-20009.0,49,0,99,1,2,45.66,1,-154.0,1.0
ORD00005870,PROD00005870,USER00005870,2023-12-13,,4,422.09,4,Not Returned,Not Returned,0.0,60,0,11,2,0,37.15,0,0.0,1.0892899711974057e-19
ORD00005871,PROD00005871,USER00005871,2023-11-01,,2,485.35,1,Not Returned,Not Returned,0.0,18,1,3,1,2,21.31,0,0.0,2.042183536549833e-18
ORD00005872,PROD00005872,USER00005872,2023-08-02,2023-05-08,4,331.39,3,Defective,Returned,-19572.0,37,1,49,0,2,41.11,1,-86.0,1.0
ORD00005873,PROD00005873,USER00005873,2024-03-08,2023-06-19,1,416.87,4,Changed mind,Returned,-19791.0,66,1,59,0,0,38.13,1,-263.0,1.0
ORD00005874,PROD00005874,USER00005874,2024-02-26,,1,240.56,1,Not Returned,Not Returned,0.0,40,0,0,3,0,22.54,0,0.0,9.995973589055324e-12
ORD00005875,PROD00005875,USER00005875,2024-01-07,,0,203.65,2,Not Returned,Not Returned,0.0,43,1,31,3,1,26.71,0,0.0,8.117707171208219e-12
ORD00005876,PROD00005876,USER00005876,2023-11-23,2023-11-07,3,222.74,2,Not as described,Returned,-19685.0,51,1,89,2,0,6.27,1,-16.0,1.0
ORD00005877,PROD00005877,USER00005877,2024-07-13,2024-01-27,0,136.42,1,Changed mind,Returned,-19918.0,24,1,67,0,1,31.32,1,-168.0,1.0
ORD00005878,PROD00005878,USER00005878,2023-01-09,,1,72.1,3,Not Returned,Not Returned,0.0,28,1,88,3,1,36.0,0,0.0,1.0411081450198735e-08
ORD00005879,PROD00005879,USER00005879,2023-07-09,,0,32.36,2,Not Returned,Not Returned,0.0,46,1,98,1,0,4.31,0,0.0,7.903316002695239e-08
ORD00005880,PROD00005880,USER00005880,2024-05-18,,1,119.52,4,Not Returned,Not Returned,0.0,59,0,13,3,1,13.84,0,0.0,4.171749579854248e-09
ORD00005881,PROD00005881,USER00005881,2024-03-14,2023-01-13,3,312.11,2,Not as described,Returned,-19797.0,34,0,57,0,0,14.94,1,-426.0,1.0
ORD00005882,PROD00005882,USER00005882,2023-01-17,,3,271.42,1,Not Returned,Not Returned,0.0,46,0,92,0,2,1.26,0,0.0,2.431532098391558e-15
ORD00005883,PROD00005883,USER00005883,2023-03-28,,2,201.88,5,Not Returned,Not Returned,0.0,23,1,13,1,1,41.32,0,0.0,1.9157553469558548e-10
ORD00005884,PROD00005884,USER00005884,2023-06-17,,1,456.55,2,Not Returned,Not Returned,0.0,39,0,89,0,0,23.4,0,0.0,1.5866269207024722e-21
ORD00005885,PROD00005885,USER00005885,2024-01-06,,4,50.01,4,Not Returned,Not Returned,0.0,29,1,98,2,1,48.79,0,0.0,8.8915007636168e-09
ORD00005886,PROD00005886,USER00005886,2024-01-05,,0,457.3,5,Not Returned,Not Returned,0.0,42,1,98,1,0,9.96,0,0.0,1.2728804158774704e-21
ORD00005887,PROD00005887,USER00005887,2024-06-06,,3,437.6,3,Not Returned,Not Returned,0.0,27,0,87,3,1,21.29,0,0.0,4.453064490891049e-20
ORD00005888,PROD00005888,USER00005888,2023-09-26,2023-05-14,1,432.28,4,Wrong item,Returned,-19627.0,32,0,8,2,1,18.32,1,-135.0,1.0
ORD00005889,PROD00005889,USER00005889,2024-04-08,2023-01-10,1,441.18,2,Defective,Returned,-19822.0,66,0,93,1,0,22.07,1,-454.0,1.0
ORD00005890,PROD00005890,USER00005890,2024-06-26,2024-09-01,1,94.83,1,Defective,Returned,-19900.0,39,1,72,3,2,33.48,1,67.0,1.0
ORD00005891,PROD00005891,USER00005891,2023-05-17,,3,110.86,1,Not Returned,Not Returned,0.0,18,1,66,1,2,9.68,0,0.0,7.585671359874565e-08
ORD00005892,PROD00005892,USER00005892,2023-05-15,2024-01-05,4,447.8,2,Changed mind,Returned,-19492.0,53,0,82,0,2,35.16,1,235.0,1.0
ORD00005893,PROD00005893,USER00005893,2023-01-06,,1,128.4,1,Not Returned,Not Returned,0.0,46,0,8,3,0,12.28,0,0.0,2.249719923927831e-08
ORD00005894,PROD00005894,USER00005894,2024-01-23,,3,178.11,1,Not Returned,Not Returned,0.0,24,1,18,0,0,48.62,0,0.0,4.3660163699556916e-10
